economy,Year,Edu_Spending_GDP,GDP_per_Capita,Health_Spending_GDP,Internet_Usage,Learning_Outcome,Unemployment_Rate,Population_Total,Inflation_Rate,Trade_Openness_GDP
CRI,2016,6.90658575497383,12091.0301606154,7.31724358,65.8804,92.3986434936523,8.085,4866998.0,-0.0174788505908217,62.1784781768295
CRI,2017,7.13113424833638,12317.0902771304,7.04522991,71.5817,91.2292327880859,7.729,4913177.0,1.62590692991732,65.0719537438815
CRI,2018,6.96686198283506,12590.2493781614,7.28587723,73.4797,90.7759780883789,9.01,4957818.0,2.22111461526581,66.945342016636
CRI,2019,7.08838794090528,12884.6859951989,7.2212491,81.2026,93.7287902832031,10.807,4999553.0,2.09604635327807,65.7605300176622
CRI,2020,6.85717834728279,12394.0493969492,7.82545757,80.5302,98.6216735839844,16.432,5034320.0,0.724911478131376,60.1398862509533
CRI,2021,6.85717834728279,12838.1185358931,7.61130476,82.749,100.330619812012,15.139,5059988.0,1.72647755109241,70.7816423027085
CRI,2022,,13625.9008491328,7.18368196,82.598,93.1707916259766,11.325,5081765.0,8.27477490232654,82.2275325353143
CRI,2023,,16942.0268119375,6.8663702,85.3951,100.666328430176,8.325,5105525.0,0.525193508693455,72.4719990801769
CRI,2024,,18587.1532203482,,,,6.936,5129910.0,-0.412853001047069,71.3310137687617
CSS,2004,3.80103753649428,8233.61082543875,4.51994843432133,,86.8180465698242,10.2916036767948,4080569.0,2.35433222144196,
CSS,2005,3.81048410581806,9439.33720644986,4.5144342699148,,88.3536682128906,9.98480572264988,4049468.0,3.6046180511121,
CSS,2006,3.75857610519514,10883.0475520742,4.47595023387942,,89.6936874389648,8.69394120180955,4072929.0,3.4963141902432,
CSS,2007,3.68827655964564,12134.9066978741,4.46435832120334,,89.3586578369141,8.1976990614565,4098855.0,3.94652952677362,
CSS,2008,3.63776050625709,13890.1303094208,4.27364887277393,,88.8809432983398,7.8711908829552,4124966.0,7.21385213950187,
CSS,2009,3.77821978854502,11554.0589194758,5.25270674983499,,89.2205581665039,9.18808540593253,4146899.0,0.213901348378942,
CSS,2010,3.84930038977859,12711.087492863,5.09024252560069,,91.2579498291016,8.80934904598808,4173335.0,3.31018474700138,
CSS,2011,3.83219979294919,13526.9467561999,4.92805720068269,,92.047119140625,8.82531756416261,4201107.0,3.32776554447465,
CSS,2012,3.79735260117572,14290.6349320102,4.90509279030931,,97.2270584106445,8.99563754734034,4228445.0,2.50461059084482,
CSS,2013,3.86651867448506,14577.1689272446,5.02083084316236,,94.6896514892578,8.87950796126762,4257682.0,1.08324168178149,
CSS,2014,3.9139022678687,14947.9426963116,5.02224439132029,,93.0437469482422,8.61294822432626,4286546.0,1.14542060958206,
CSS,2015,3.87255906297658,14497.5393236017,5.38565779189487,,92.0104598999023,8.22453564269079,4314191.0,-0.852705497033039,
CSS,2016,3.85104113718751,13376.8057759012,5.79138891237426,,91.7994689941406,8.52897625860849,4341333.0,0.402621696824957,
CSS,2017,3.82497142668943,13671.1377634132,5.97078497970675,,91.6034317016602,8.24674002522057,4366140.0,1.6992957045984,
CSS,2018,3.78120631839214,13896.7409040963,5.94749460312322,,91.0683288574219,8.59708625490841,4407658.0,1.20715793367008,
CSS,2019,3.73919637292779,13995.8548364074,6.08982716034103,,90.6957626342773,8.21142514691839,4443134.0,1.00054293027237,
CSS,2020,3.73039661260385,11957.223222537,6.8196371234781,,88.6041717529297,9.95181592662355,4459302.0,0.121434644614894,
CSS,2021,4.06480910406324,13995.2694921728,6.45294655154764,,89.7716293334961,9.71327125079923,4479167.0,2.22891330700344,
CSS,2022,,17456.3084845676,5.57263990731395,,89.3946990966797,8.29867755889038,4497310.0,5.82838638517959,
CSS,2023,,17596.5404249612,5.48884993985441,,89.1974029541016,7.51281290895946,4519904.0,4.47720868651285,
CSS,2024,,19903.8112311908,,,89.0400238037109,7.49180699898505,4539060.0,2.56921890367726,
CUB,2004,8.99,3399.21962893402,6.83178711,8.40798,95.3228607177734,1.854,11238756.0,,31.3114153338743
CUB,2005,9.19,3786.33799225291,8.75525475,9.73806,97.1212768554688,1.95,11262554.0,,39.3613744331974
CUB,2006,8.11,4329.98265964383,8.2719059,11.1596,97.3681335449219,1.913,11278550.0,,37.1880142882062
CUB,2007,11.7,4807.43888960684,10.9674921,11.69,98.0088119506836,1.788,11287272.0,,37.9676096642032
CUB,2008,14.01,4986.12436479175,11.31422806,12.94,92.0757293701172,1.583,11291762.0,,44.917220748508
CUB,2009,13.27,5089.23519757167,12.29053974,14.33,97.4813079833984,1.67,11294719.0,,32.9139819587629
CUB,2010,13.01,5272.26755824835,10.6880827,15.9,95.6623351701072,2.5,11297409.0,,40.2919413008332
CUB,2011,13.01,6104.46105236166,11.31298637,16.0173,95.1387501807988,3.18,11301571.0,,46.9604290476881
CUB,2012,13.01,6470.83673392653,9.29940987,21.2,92.8323215407159,3.46,11303175.0,,45.8662036340766
CUB,2013,13.01,6828.36428245396,10.43099499,27.93,91.4054427682726,3.29,11298167.0,,44.3238969253902
CUB,2014,13.01,7146.70459051328,12.14121914,29.0702,95.4007826904437,2.7,11285775.0,,39.2741528539069
CUB,2015,13.01,7727.91997207998,12.81404305,37.3051,95.8838194397084,2.4,11275065.0,,31.6138124793419
CUB,2016,13.01,8110.55874283616,12.21769619,42.9787,95.2207449589396,2.0,11265612.0,,27.2691132420785
CUB,2017,13.01,8610.60829605429,11.47201538,57.1484,95.5746243169399,1.7,11247829.0,,26.2224363787618
CUB,2018,13.01,8911.46205998726,11.01842499,62.6789,91.2210574615276,1.7,11227118.0,,27.0835484486147
CUB,2019,13.01,9232.26115935183,11.08501148,67.9708,91.0264788143346,1.705,11202846.0,,22.8208911354416
CUB,2020,13.01,9605.27914559614,12.48641968,71.1191,95.2889179076367,2.233,11176354.0,,15.6829868097474
CUB,2021,13.01,,13.78746605,67.6435,97.4133826355137,2.11,11122168.0,,80.0237703083904
CUB,2022,,,11.78773499,68.25,93.26632130919,1.829,11059820.0,,93.8607755890525
CUB,2023,,,9.38383102,71.275,93.5789089043173,1.73,11019931.0,,120.533878427187
CUB,2024,,,,,91.1470947987461,1.755,10979783.0,,124.863238865053
CUW,2004,4.85692918938814,16671.3403391655,,,,,134192.0,1.37912138094799,
CUW,2005,4.85692918938814,17032.3356620744,,,,,137658.0,4.11711711711708,134.911459782692
CUW,2006,4.85692918938814,17400.1637780186,,,,,141239.0,3.1149952409795,144.555511068893
CUW,2007,4.85692918938814,18005.7165850772,,,,,144056.0,2.99572039942908,146.049122473292
CUW,2008,4.85692918938814,19423.3352430175,,,,,145880.0,6.8763239367776,166.739541731544
CUW,2009,4.85692918938814,19540.2476579348,,,,,146833.0,1.75331605427595,144.702341659916
CUW,2010,4.85692918938814,19847.2310127979,,,,,148703.0,2.77944261312587,143.932211823816
CUW,2011,4.85692918938814,19426.3264002202,,,,,150831.0,2.3325315256217,172.923417836707
CUW,2012,4.85692918938814,19809.8223170482,,,,,152088.0,3.18398746349455,183.236460764441
CUW,2013,4.85692918938814,19721.292182955,,,,,153822.0,1.33232086152117,166.406148932184
CUW,2014,4.85692918938814,19623.0300713664,,,,,155909.0,1.4987396961643,164.359817499142
CUW,2015,4.85692918938814,19361.8129630226,,,,,157980.0,-0.476542049801405,148.31381621544
CUW,2016,4.85692918938814,18944.0962772875,,61.8555,,,159664.0,-0.0472079848940293,139.052978198311
CUW,2017,4.85692918938814,18938.2440965187,,68.1272,,,160175.0,1.58558801700345,139.812449178121
CUW,2018,4.85692918938814,19119.1244887029,,,,,159336.0,2.58368756641814,155.268858003963
CUW,2019,4.85692918938814,19220.6865793075,,,,,157441.0,2.62220783425059,
CUW,2020,4.85692918938814,16299.8134349902,,,,,155482.0,,
CUW,2021,4.85692918938814,17795.5826616182,,,,,153948.0,,
CUW,2022,,20057.1404747175,,,,,153321.0,,
CUW,2023,,21217.8110321785,,,,,154654.0,,
CUW,2024,,22832.8953958667,,,,,155967.0,,
CYM,2004,,,,,96.6490325927734,,45352.0,,
CYM,2005,,,,38.0344,97.6868286132812,,46788.0,,
CYM,2006,,87085.0945866141,,44.5,97.6702499389648,,48232.0,,
CYM,2007,,89888.2611264853,,52.0,99.1258697509766,,49687.0,,
CYM,2008,,89655.1185574521,,61.0,100.0,,51151.0,,
CYM,2009,,81373.5721242232,,64.5,,,52618.0,,
CYM,2010,,76837.6710064442,,66.0,,,54099.0,0.276140861750108,
CYM,2011,,75280.9617699986,,69.4659,106.15141955836,,55606.0,1.32543575779664,
CYM,2012,,75101.5906883232,,69.7,107.35524256651,,57136.0,1.18894845245608,
CYM,2013,,75113.7342282813,,71.4,107.213114754098,,58655.0,2.16061146813391,
CYM,2014,,75845.3055572577,,74.1,,,60160.0,1.27397911533388,
CYM,2015,,76379.2098777987,,77.0,,,61642.0,-2.34752770165615,
CYM,2016,,77802.2535658023,,79.0,,,63100.0,-0.62525835861814,
CYM,2017,,80053.9442657031,,81.0677,,,64535.0,,117.436583958714
CYM,2018,,83865.5540393356,,,96.514745308311,,65941.0,,117.117122140321
CYM,2019,,88254.2902486867,,,85.2903225806452,,67327.0,,114.83853985004
CYM,2020,,82338.7977439023,,,,,68684.0,,105.472790158919
CYM,2021,,86449.6749037302,,,93.5929648241206,,70108.0,,
CYM,2022,,93030.7051447803,,,97.9565772669221,,71591.0,,
CYM,2023,,99143.5180243123,,,102.59067357513,,73038.0,,
CYM,2024,,,,,106.46437994723,,74457.0,,
CYP,2004,5.94,23792.619140625,5.40558147,33.83,86.8912887573242,4.77,1017875.0,2.28621706801675,113.903613489207
CYP,2005,5.91,24959.26171875,5.43580961,32.81,98.7711868286133,5.481,1036151.0,2.56016132330234,111.917065271958
CYP,2006,6.06,26729.28125,5.46357489,35.83,99.2592620849609,4.593,1054418.0,2.30468732978555,109.806498040343
CYP,2007,6.13,31244.87890625,5.35744858,40.77,97.8872604370117,3.946,1072714.0,2.37265183669719,111.275122844623
CYP,2008,6.04,35397.296875,6.01430845,42.31,98.0635833740234,3.756,1091026.0,4.66900841902485,112.925930874708
CYP,2009,6.36371040853647,32236.44921875,6.46531534,49.81,99.6785507202148,5.594,1109371.0,0.326276652249794,102.7910918992
CYP,2010,6.22,31105.02734375,6.50055742,52.99,99.3164901733398,6.359,1127816.0,2.43004084102254,108.901699269523
CYP,2011,5.94,32485.798828125,6.43139076,56.8599,101.733100891113,7.942,1146493.0,3.28944939564211,110.617131287039
CYP,2012,6.13533710124377,28991.935546875,6.53638792,60.6899,100.064140319824,12.097,1165397.0,2.38905410042317,112.344273297273
CYP,2013,6.33067420248753,27764.73046875,6.92774534,65.4548,98.3320693969727,16.131,1183895.0,-0.399357676464426,120.926200639389
CYP,2014,6.43431891556849,26993.103515625,6.93137264,69.3287,99.8253784179688,16.277,1201801.0,-1.35498885446315,130.84436307939
CYP,2015,6.10514022196032,23088.44140625,6.79382181,71.7157,96.8190612792969,15.026,1219502.0,-2.0969976905311,137.276426477193
CYP,2016,6.01020970337618,24280.056640625,6.65254688,75.9002,98.4673919677734,13.006,1237112.0,-1.42916666666665,139.022098457248
CYP,2017,5.4364985573105,26247.44921875,6.62192535,80.7432,101.269729614258,11.155,1254275.0,0.531766496174467,148.013355558135
CYP,2018,5.39952737216308,29120.375,6.78446245,84.4336,101.87670135498,8.504,1270737.0,1.43549119531759,147.623567410054
CYP,2019,5.36255618701566,29227.173828125,6.99843168,86.0636,102.545501708984,7.155,1286671.0,0.250370996758493,150.506169561162
CYP,2020,5.36255618701566,28130.341796875,8.64796448,90.8019,100.368499755859,7.755,1302247.0,-0.638422797978959,160.66871645997
CYP,2021,5.36255618701566,32937.83984375,8.87445068,90.7595,99.9796371459961,7.513,1317309.0,2.44608867175474,176.82773681987
CYP,2022,,33231.04296875,8.27201366,89.601,99.3734512329102,6.806,1331370.0,8.39548297993334,205.753543745524
CYP,2023,,36623.69140625,8.11912918,91.2211,98.4943389892578,5.835,1344976.0,3.54134188751663,190.740788408329
CYP,2024,,38674.29296875,,,,4.9,1358282.0,1.80023018624815,190.40287092076
CZE,2004,3.8,11782.5546676117,6.33308411,35.5,100.059837341309,8.298,10197101.0,2.76010781671157,113.173975970415
CZE,2005,3.67,13442.4916284309,6.33529043,35.27,107.07642364502,7.927,10211216.0,1.8570978910922,121.191287316105
CZE,2006,4.01,15259.0788162004,6.16489983,47.93,105.041519165039,7.141,10238905.0,2.53399258343635,127.051015055016
CZE,2007,3.69,18452.6532812196,5.99029112,51.93,105.785140991211,5.316,10298828.0,2.85312437211175,129.876739504889
CZE,2008,3.59,22774.7045076205,6.33855247,62.97,101.374061584473,4.392,10384603.0,6.35866380152373,123.904809929948
CZE,2009,3.97,19817.4215836554,7.2650013,64.43,100.501502990723,6.662,10443936.0,1.01937735329232,113.049254784875
CZE,2010,3.93,20160.4355077059,7.47836781,68.82,102.098907470703,7.281,10474410.0,1.47272727272722,126.756480116798
CZE,2011,4.02,22049.1080788682,7.47281456,70.49,100.544471740723,6.712,10496088.0,1.9172191363555,136.750855542438
CZE,2012,4.09,20014.0354015165,7.53974962,73.43,99.4495391845703,6.979,10510785.0,3.28762306610411,145.480195396935
CZE,2013,3.90214737880383,20260.4954999375,7.44831276,74.1104,98.722412109375,6.953,10514272.0,1.4382978723404,145.502230624961
CZE,2014,3.7831718212971,20038.4163180257,7.53919601,74.2317,99.3122482299805,6.108,10525347.0,0.343988589646794,156.415122826886
CZE,2015,5.6896963338828,17931.5987670768,7.29346752,75.6688,97.0245971679688,5.048,10546059.0,0.309364548494975,154.018400997633
CZE,2016,5.63182341201837,18753.9686718096,7.32258606,76.4812,97.6774368286133,3.952,10566332.0,0.683504209385703,148.547004664435
CZE,2017,3.68097135121667,20913.197632212,7.24190664,78.7192,97.2427291870117,2.893,10594438.0,2.4505339846014,147.750834854762
CZE,2018,3.94537507092925,23705.9329811299,7.37173605,80.6882,93.6948089599609,2.246,10629928.0,2.14949494949493,145.141717890789
CZE,2019,4.30352787787162,24062.7190013343,7.48754358,80.8669,95.833740234375,2.015,10671870.0,2.8478759591805,138.154609993871
CZE,2020,4.30352787787162,23472.8915454417,8.96995831,81.3389,96.695198059082,2.55,10697858.0,3.16129528497801,128.780430305965
CZE,2021,4.30352787787162,27696.4619527544,9.15420723,82.6706,101.116600036621,2.803,10505772.0,3.83984491500146,137.378116302868
CZE,2022,,28282.2236715857,8.47063065,84.5401,103.109962463379,2.224,10672118.0,15.1001651468371,144.011494109397
CZE,2023,,31761.5944102491,8.42677402,85.994,98.7293701171875,2.579,10864042.0,10.6612601372426,131.892598295876
CZE,2024,,31823.3078290564,8.50710297,87.6878,,2.6,10905028.0,2.43531202435314,131.484981069952
DEU,2004,4.11090763596704,34566.7359143735,9.97466278,64.73,103.006607055664,10.727,82516260.0,1.66573696655992,62.9064909465164
DEU,2005,4.11545381798352,35084.4363546269,10.1068058,68.71,101.014038085938,11.193,82469422.0,1.54691114751328,66.9531024934321
DEU,2006,4.12,36980.3349948954,9.96236897,72.16,99.3259124755859,10.277,82376451.0,1.57742642840563,72.7591934646234
DEU,2007,4.19,42350.9217211489,9.83482933,75.16,101.797348022461,8.732,82266372.0,2.29834400700951,74.8838416816798
DEU,2008,4.25,46379.1647953479,10.03185749,78.0,102.597763061523,7.508,82110097.0,2.62837981637219,76.1131665945746
DEU,2009,4.65,42471.8868625226,10.97003078,79.0,103.730346679688,7.88,81902307.0,0.312739007368447,66.1391275757126
DEU,2010,4.68,42396.9665976293,10.8311739,82.0,101.365608215332,7.043,81776930.0,1.1038103778926,73.8852351200263
DEU,2011,4.54,47630.9761883572,10.52106953,81.27,103.57341003418,5.967,80274983.0,2.07517283735874,78.433002901442
DEU,2012,4.67,44718.0159214069,10.59356213,82.35,101.78581237793,5.372,80425823.0,2.00848884782956,79.3316495670315
DEU,2013,4.46544415743898,47206.8353514242,10.7432127,84.17,101.998260498047,5.316,80645605.0,1.50472330251876,77.5860288576931
DEU,2014,4.48152920014535,48959.5991203133,10.76819706,86.1937,99.4884567260742,4.979,80982500.0,0.906794000434246,76.8483516336234
DEU,2015,4.42325502261429,41929.7549110722,10.92317677,87.5898,102.09285736084,4.612,81686611.0,0.514426137125456,77.7565815686922
DEU,2016,4.40474333074656,42948.9381932694,10.97133732,84.1652,99.6975326538086,4.104,82348669.0,0.491747008445174,76.0059902166055
DEU,2017,4.42820798912349,45553.9341495339,11.05091095,84.3942,97.5730667114258,3.781,82657002.0,1.50949485109628,77.4548394742448
DEU,2018,4.45174369853174,48916.1686612154,11.18380833,87.0371,98.5883712768555,3.384,82905782.0,1.73216879766942,79.1252260463654
DEU,2019,4.53345437624769,47656.199739747,11.42805386,88.1345,99.6325531005859,3.163,83092962.0,1.44565976888253,79.0732427175683
DEU,2020,4.53345437624769,47394.8734504469,12.46780777,89.8129,98.3834915161133,3.881,83160871.0,0.144877925813982,72.9335327120137
DEU,2021,4.53345437624769,52349.2459994422,12.72403336,91.4306,100.973701477051,3.594,83196078.0,3.06666666666673,79.9195348609851
DEU,2022,,50506.5179638543,12.44708347,91.6298,97.7584228515625,3.137,83177813.0,6.87257438551097,88.7857542130501
DEU,2023,,54776.7668235491,11.74428654,92.4764,99.2837371826172,3.071,83287273.0,5.94643667725823,81.9625483787634
DEU,2024,,56103.7323182554,12.26655293,93.5,,3.4,83516593.0,2.2564981433876,79.0907305894936
DJI,2004,8.72783499050382,806.261652944964,3.53544688,0.781317,,26.441,826124.0,3.12226204699354,
DJI,2005,7.90851494907538,844.4483573908,3.80321956,0.953611,,26.448,839167.0,3.10496640148298,
DJI,2006,7.76647673520519,898.464628136774,4.21972466,1.27004,,26.382,855764.0,3.48340699677866,
DJI,2007,7.80288270781746,969.573220191902,4.05262756,1.62,,26.292,874528.0,4.96597654553301,
DJI,2008,7.80288270781746,1119.15233346969,3.6125772,2.26,,26.183,892734.0,11.9586206896552,
DJI,2009,7.80288270781746,1150.9375857489,3.63905573,4.0,,26.325,911527.0,1.67549587285964,
DJI,2010,7.80288270781746,1213.23352553429,3.35699701,6.5,,26.368,930251.0,3.95007875923885,
DJI,2011,7.80288270781746,1306.34552844977,3.37387872,7.0,,26.31,948558.0,5.0687139477799,
DJI,2012,7.80288270781746,1400.19357858954,3.29730988,9.4,,26.179,966747.0,3.73120950756887,
DJI,2013,7.80288270781746,2075.94498424748,2.91782117,12.7,,26.149,984824.0,2.70603242872182,347.720317058403
DJI,2014,7.80288270781746,2214.62084142432,2.95930099,17.0,,26.16,1002717.0,1.34186494340157,298.564535821251
DJI,2015,7.80288270781746,2376.12554719873,3.3475771,22.9,,26.063,1020313.0,-0.847389733971996,268.363456254629
DJI,2016,7.80288270781746,2510.4300076241,2.74166131,30.8,,25.982,1037653.0,2.73841208738755,213.071998607921
DJI,2017,7.80288270781746,2618.95521147369,2.47976375,55.6814,,26.064,1054841.0,0.568112117084804,305.967966403468
DJI,2018,7.80288270781746,2718.08338799203,2.530864,57.0617,,26.18,1071882.0,0.14797084987711,300.398900523844
DJI,2019,7.80288270781746,2837.16902340932,2.41347837,58.4762,,26.257,1088709.0,3.31925372703827,320.93923036418
DJI,2020,7.80288270781746,2844.88810647853,2.33861232,59.9257,,27.701,1105188.0,1.7774078380617,225.744871323723
DJI,2021,7.80288270781746,3025.91126413549,2.87128091,61.4112,,27.628,1121248.0,1.18191775339802,263.477728733891
DJI,2022,,3133.25779772463,2.52554536,63.2573,,26.272,1137096.0,5.17980847967061,302.285409231545
DJI,2023,,3381.29779710722,2.28316021,65.0248,,26.074,1152944.0,1.49506816515088,285.902043800644
DJI,2024,,3552.72335079222,,,,26.007,1168722.0,2.07655387954199,241.237463098287
DMA,2004,5.0,5778.83306546506,4.74520159,30.3196,108.369102478027,,68649.0,2.39410982050298,
DMA,2005,5.0,5695.22442394675,4.97772503,38.5436,109.390678405762,,68734.0,1.68190079877553,
DMA,2006,5.0,6055.78109574854,4.78092194,39.3982,99.4147796630859,,68806.0,2.2023913263167,
DMA,2007,5.0,6459.03503689609,4.79109955,40.2745,100.913940429688,,68847.0,3.63222129317821,
DMA,2008,5.0,6971.32633839289,5.04968786,41.16,96.7948684692383,,68854.0,6.35992183336295,
DMA,2009,5.0,7487.49010395154,4.98329306,42.02,93.0075836181641,,68864.0,0.0062635710706685,
DMA,2010,5.0,7549.61964680375,5.15711927,47.45,90.1060070671378,,68859.0,2.99936630549,
DMA,2011,5.0,7705.40717248319,5.33450365,48.6,94.6864111498258,,69053.0,1.1312313652648,
DMA,2012,5.0,7528.51001990155,5.79509926,49.8,97.7040816326531,,69118.0,1.3567714780886,
DMA,2013,5.0,7822.21797211398,5.34749842,51.0,98.001823425293,,69715.0,-0.0464116468805992,
DMA,2014,5.0,8131.74876096735,5.26141691,57.5,96.0108795166016,,70373.0,0.799250372687492,
DMA,2015,5.0,8282.59874702141,5.15941811,65.0,97.7272727272727,,70410.0,-0.84382698463833,
DMA,2016,5.0,8802.56172041363,5.12308073,67.03,101.581395348837,,69606.0,0.141816225732312,
DMA,2017,5.0,8224.64896571414,5.46245432,69.6197,107.604166666667,,68496.0,0.296252889279487,
DMA,2018,5.0,9215.3085405645,6.18495989,,102.043010752688,,68174.0,0.98919111918989,
DMA,2019,5.0,9491.14995962374,5.16903925,73.3819,93.7086092715232,,67880.0,1.50462353858141,
DMA,2020,5.0,7827.74842680426,6.06806135,75.6567,,,67573.0,1.22026442242476,
DMA,2021,5.0,8376.40414141113,6.31142521,82.6979,98.3534622192383,,67202.0,2.22891330700344,
DMA,2022,,9323.66089490562,5.97262001,83.3101,96.6589889526367,,66826.0,2.88490226829353,
DMA,2023,,9912.96212766668,5.00757647,83.8255,100.958076477051,,66510.0,5.08677483158112,
DMA,2024,,10405.2787777582,,,93.92575928009,,66205.0,2.56921890367726,
DNK,2004,7.75,46625.050098011,8.98551464,80.93,100.0,5.204,5404523.0,1.15435693124932,82.0077308240144
DNK,2005,7.66,48925.8076698784,9.06716251,82.74,98.5534515380859,4.83,5419432.0,1.81781458291254,89.3987952460671
DNK,2006,7.28,52119.1787984282,9.15257931,86.65,103.421562194824,3.897,5437272.0,1.92422138464594,97.4298607727841
DNK,2007,7.24,58631.6566433635,9.30215549,85.03,100.0,3.801,5461438.0,1.69326586220315,100.047674594039
DNK,2008,7.06,64616.6657583663,9.46797943,85.02,98.8464279174805,3.683,5493621.0,3.41626794258373,104.470310168489
DNK,2009,7.96,58412.7472358513,10.62873173,86.84,98.4656372070312,6.409,5523095.0,1.30470991024337,89.3948566562728
DNK,2010,7.94,58104.5445594981,10.59621811,88.72,99.3064880371094,7.746,5547683.0,2.31092436974789,94.3877282319057
DNK,2011,8.07,61809.737898222,10.39758492,89.81,101.048439025879,7.769,5570572.0,2.7586822605125,102.012930474308
DNK,2012,6.44428148631013,58443.7747103968,10.53344631,92.26,99.650032043457,7.798,5591572.0,2.3979148566464,104.362280505171
DNK,2013,7.71144140637951,61377.5940590412,10.29778957,94.6297,99.0106735229492,7.384,5614932.0,0.789071780078062,103.612813249189
DNK,2014,6.89804488231364,62520.4509747011,10.31388664,95.9935,100.149047851562,6.925,5643475.0,0.56402054044954,103.210859225139
DNK,2015,6.77666084180633,53094.0133607574,10.3754549,96.3305,99.5803298950195,6.278,5683483.0,0.452034153691575,105.130362453899
DNK,2016,6.65527680129908,54500.9260410217,10.28229332,96.9678,101.488136291504,5.989,5728010.0,0.250000000000031,101.452783808643
DNK,2017,7.15927409981774,57521.5514992225,10.1137991,97.0994,101.684516906738,5.833,5764980.0,1.14713216957602,104.215676920442
DNK,2018,6.17364714761534,61324.7665045565,10.14163208,97.3192,100.413879394531,5.131,5793636.0,0.813609467455631,108.813985501909
DNK,2019,6.24096490619321,59404.2663247723,10.18468761,98.0464,100.630348205566,5.018,5814422.0,0.75813157251162,111.891475065653
DNK,2020,6.24096490619321,60985.4885601514,10.69237614,96.5491,99.7000274658203,5.644,5831404.0,0.420711974110115,104.433432671151
DNK,2021,6.24096490619321,69340.7334922138,10.65575886,98.8659,99.6760330200195,5.065,5856733.0,1.8530454398968,112.321472697291
DNK,2022,,67781.0940939514,9.47411346,97.8601,99.8858795166016,4.434,5903037.0,7.6965669988926,131.995824909071
DNK,2023,,68043.5466971243,9.5572958,98.7756,99.2550430297852,5.094,5946952.0,3.30517811237606,129.625337431278
DNK,2024,,71026.4832271897,9.38812923,99.7692,,5.358,5976992.0,1.37220049768918,131.765030975207
DOM,2004,1.83815058463101,2451.69161616569,4.2877388,8.86555,88.1438598632812,6.303,9104892.0,51.4608598338065,81.3514229381911
DOM,2005,1.81722587694651,3878.31206735244,4.35391188,11.4832,,6.587,9225034.0,4.19020260472056,61.6535587358027
DOM,2006,1.79630116926202,4055.14270347371,3.99365425,14.8449,85.86181640625,5.654,9341183.0,7.57280523853074,63.7664826351505
DOM,2007,1.77537646157752,4649.64558875814,4.08935308,17.66,92.8184280395508,5.158,9455658.0,6.14356655248047,61.229259153164
DOM,2008,1.82030116926201,5023.58513403515,4.56442022,20.82,,4.764,9573130.0,10.6446210953712,61.4285058325394
DOM,2009,1.8652258769465,4973.95186999952,4.76706171,27.72,93.9997482299805,5.467,9695265.0,1.44215131834353,50.6509376792025
DOM,2010,1.910150584631,5478.62470398954,4.92896748,31.4,92.850156394869,5.212,9820175.0,6.32993220146146,56.0573964175321
DOM,2011,1.95507529231549,5826.51014109195,5.04506636,38.0,93.0006210358063,6.087,9945621.0,5.79676809206533,59.0692578401698
DOM,2012,2.0,6013.81965002603,5.05897284,42.32,93.4557237618524,6.722,10070411.0,3.69449707884777,58.5062536731089
DOM,2013,2.51925224689344,6136.59429329301,4.92594242,45.9,94.1747029906818,7.351,10193833.0,4.830950967408,56.8137658014945
DOM,2014,2.51925224689344,6496.45166971142,4.80942917,49.58,95.285724455654,6.719,10315528.0,2.99864226125219,55.6601041506633
DOM,2015,2.51925224689344,6800.95309395474,4.73534584,54.2158,99.6948936712084,7.605,10434829.0,0.836746346724557,52.3471238667007
DOM,2016,2.51925224689344,7160.44200982307,4.58582401,63.8709,99.4305035574374,7.284,10551430.0,1.61416607245223,51.7306571245477
DOM,2017,2.51925224689344,7412.71571571512,4.44562674,67.5712,96.0952302496087,5.832,10666843.0,3.27955694678546,50.7595355508472
DOM,2018,2.51925224689344,7882.98221584944,4.21765518,74.822,93.7769275037718,5.861,10782053.0,3.56443426013508,52.3351709577013
DOM,2019,2.51925224689344,8183.01623600375,4.36808872,79.7155,93.9661654135338,6.356,10894043.0,1.81060377042959,50.912982200697
DOM,2020,2.51925224689344,7135.22273255899,4.96490288,81.6173,97.0056636814455,6.126,11008300.0,3.78103179915517,44.7331613466756
DOM,2021,2.51925224689344,8527.0754858205,5.08839989,85.243,87.7265195687739,7.702,11123476.0,8.24300347981809,51.9500227303115
DOM,2022,,10104.2449349081,4.64506817,81.5127,89.488625928161,5.504,11230734.0,8.81109209279587,54.3781976712844
DOM,2023,,10630.431743829,4.59880495,84.6161,91.6880720478921,5.555,11331265.0,4.78561281021135,49.8436131764417
DOM,2024,,10875.6618443092,,91.0022,89.9788377526112,5.312,11427557.0,3.30223338951227,51.7835143952326
DZA,2004,4.4671956,2816.99384960555,3.29030514,4.63448,96.5024795532227,17.65,32628286.0,3.96180030257187,61.3579975707176
DZA,2005,4.4671956,3233.13339634212,3.1188612,5.84394,98.7494964599609,15.27,33109249.0,1.38244656662118,66.8404602203906
DZA,2006,4.4671956,3660.66104745322,3.18999887,7.37598,87.9262084960938,12.27,33623506.0,2.31149918514424,65.9152919677621
DZA,2007,4.4671956,4167.45169937531,3.62011433,9.45119,97.3352890014648,13.79,34189416.0,3.67899574741699,67.5454733939763
DZA,2008,4.4671956,5180.91881514686,3.98331022,10.18,114.697441101074,11.33,34816961.0,4.85859062814939,71.0284922505261
