Country,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Domestic credit to private sector (% of GDP),Employment in services (% of total employment) (modeled ILO estimate),"Foreign direct investment, net inflows (% of GDP)",GDP per capita (constant 2015 US$),Individuals using the Internet (% of population),"Industry (including construction), value added (% of GDP)","Services, value added (% of GDP)"
DMA,2004,85.0,11.5393233251176,42.0733437896781,,6.49739806247027,7323.8530008275,30.3196,16.8272462469191,59.434983942042
DMA,2005,86.0,11.9146963375058,45.2101842127672,,4.83084578819671,7381.74728529453,38.5436,16.0776967254217,58.8080572980235
DMA,2006,87.0,10.9500275550657,47.2177383513182,,6.28236832373597,7698.53701483824,39.3982,16.4681516773035,58.6514017528577
DMA,2007,88.1,10.9932120101612,46.5457044101112,,9.08254423496638,8106.18951878325,40.2745,16.1554158164328,57.4030733352767
DMA,2008,90.9,12.357929336965,46.7316610211341,,11.7112903770296,8682.57378179773,41.16,14.5994243871575,57.3467797316379
DMA,2009,90.2,13.2921985102394,46.398284692243,,11.0100917882515,8582.71481435718,42.02,13.1643405618567,58.1997888188942
DMA,2010,91.3,12.1671107564725,50.4433536142261,,10.9887086593887,8574.27308682238,47.45,13.542839229991,58.9739388153489
DMA,2011,90.1,13.1398699725745,52.3689632609876,,9.48510899097882,8553.8384670104,48.6,14.7847029833916,57.6624298701118
DMA,2012,93.5,12.5284705614395,55.2126750939529,,10.823245661111,8532.34388117289,49.8,15.0217799795012,58.3212333447216
DMA,2013,94.6,14.0710957769054,52.6516931770331,,7.09315981024728,8459.6586988024,51.0,13.4469362528695,58.099811190046
DMA,2014,95.7,13.5810858914367,48.813726061265,,2.15759020953855,8576.26367623609,57.5,13.5409587791002,58.2788057653599
DMA,2015,96.7,13.5413888147951,47.5724320136163,,1.22782053461875,8282.59874702141,65.0,11.9415971243125,59.9302671188507
DMA,2016,97.8,13.5004110450215,44.1506480003869,,6.89801855079428,8499.52291903149,67.03,12.5108806035108,58.9928188016829
DMA,2017,98.9,11.743783940147,47.2243698473433,,4.02538103514499,7985.6341102129,69.6197,11.6477982459601,61.6267602855903
DMA,2018,99.6,9.64769551837572,41.653873816514,,12.4606230458607,8261.16492553236,,16.4273165670357,55.0281206890453
DMA,2019,99.9,10.1167002012072,38.3560218453579,,9.78484788732394,8624.51695993537,73.3819,16.4478298361598,55.1894222477723
DMA,2020,100.0,12.2529146098099,50.7542625074397,,4.31749235024332,7302.94454951254,75.6567,12.143682386304,59.6260896964605
DMA,2021,100.0,14.0151066545603,49.3802060716119,,5.0343144105378,7738.31730070386,82.6979,13.0406747989946,56.5091521587515
DMA,2022,100.0,12.9438199575573,45.8489422030946,,2.71598643499556,8590.92209069816,83.3101,12.6067753689955,58.6517027587724
DMA,2023,100.0,12.1097217072814,41.7730066174571,,7.2826833844529,8946.98822588042,83.8255,12.7501207770175,58.3190086172998
DMA,2024,,12.2243249927419,39.3862299594619,,8.70431929375585,9172.71049624795,,13.8759556554372,56.9414724889515
DNK,2004,100.0,1.5968233470381,145.292998792918,73.0358445328561,-3.49390841296768,50956.3045398814,80.93,22.1370994736383,62.0456817526564
DNK,2005,100.0,1.13056388790591,157.138147842747,72.9252698977169,4.8451921902896,52015.1841169021,82.74,22.1118631886264,61.7717624204858
DNK,2006,100.0,1.14680871658905,168.745502563994,73.5806817948061,0.841695783435792,53823.1590295482,86.65,22.6855310952049,61.1392957485577
DNK,2007,100.0,1.17038366975969,184.0374247006,73.529406550233,3.68799602330786,54113.9771471341,85.03,22.0583080495124,61.664778544223
DNK,2008,100.0,0.841682850350501,190.31686614058,74.0389756363221,0.617279543987987,53572.5346568185,85.02,22.6089943597854,62.4413976054736
DNK,2009,100.0,0.806945931238911,200.399182317735,76.6697923761526,1.17142791849018,50635.9118061988,86.84,19.8459601671915,65.6486144762927
DNK,2010,100.0,1.1884393485634,192.829946750657,77.5903899683364,-3.56794135328115,51209.4492757775,88.72,19.3679354644121,65.7784928937093
DNK,2011,100.0,1.26832807403315,187.071128261478,77.5706471940683,3.93792637361731,51667.5313210425,89.81,19.8459237938884,65.1652486553664
DNK,2012,100.0,1.61758219917433,182.294825006608,77.5941093768257,-5.00312031968255,51470.689845427,92.26,19.8506421545794,64.867511994022
DNK,2013,100.0,1.25664041508446,176.47778714251,77.765156759104,0.197410828523168,51970.3909324806,94.6297,19.734359858156,65.5690146038965
DNK,2014,100.0,1.35342720224903,173.406264223471,78.1496705722712,1.86415567840611,52368.3625969272,95.9935,19.4044479337978,65.9892898028769
DNK,2015,100.0,0.908318060929302,170.482608410684,78.0839708642778,0.61075067778712,53094.0133607574,96.3305,19.5644428511085,66.268123644985
DNK,2016,100.0,0.92879780499665,167.059346282627,78.617585859732,2.49983169836595,54300.2039621991,96.9678,20.2319629319966,65.5816572655399
DNK,2017,100.0,1.25985806734514,162.056089653455,78.9511826608385,1.08780490285886,55601.0145717787,97.0994,20.4236252284711,65.2651305462279
DNK,2018,100.0,0.99704488734783,161.960223775062,78.8985827369521,2.46670057625106,56355.0733084714,97.3192,20.5755636281273,65.1569808657312
DNK,2019,100.0,1.24122741169144,161.898678914292,79.2310732242318,-1.10067098319484,57114.6227336347,98.0464,20.6402200527554,65.1563499910143
DNK,2020,100.0,1.33752008668451,163.53675512979,79.0113854001453,0.36387453868222,55934.5555945523,96.5491,19.5550544065806,65.9864386706891
DNK,2021,100.0,1.08103120928969,155.229321090433,78.6001557779052,4.18538817542322,59312.8158043771,98.8659,19.3930980986428,66.6398766336931
DNK,2022,100.0,1.00228533729664,143.406000566119,78.8086524498253,6.9048667972729,59108.7449374068,97.8601,20.6688567291554,66.429806790063
DNK,2023,100.0,1.03787056976317,147.482098497207,78.7221717281139,2.21212901346256,59026.9843650999,98.7756,23.6155835404278,63.9079515293954
DNK,2024,,0.927722262099888,144.093102209921,79.330803465223,4.36742106623918,60772.8624276041,99.7692,24.1417253330521,63.5495635161649
DOM,2004,90.3,7.02047299255392,23.6407582982231,62.5413587246926,4.18629057899448,4212.01044121773,8.86555,31.8129445090859,55.1415803993543
DOM,2005,90.1,7.21193528375622,19.6494366342449,63.6622285502119,3.12598170087694,4549.24957008857,11.4832,30.2693576810614,55.767972107314
DOM,2006,90.1,6.8587193196752,18.6926214053015,63.9173592668984,4.0356569620282,4904.71715839398,14.8449,31.1098612659885,55.599825837468
DOM,2007,96.9,6.51157391056705,20.7082666024064,64.5221560314344,5.12424998266344,5204.78500652254,17.66,30.5469468544139,54.9331736137856
DOM,2008,97.6,6.27099180121697,20.7401125439887,65.6916671523955,5.67335967834237,5308.92664966814,20.82,29.3755031583439,57.520666714712
DOM,2009,97.9,6.01021373970952,21.5664624818529,68.607671372439,3.51548540591409,5294.64953374426,27.72,27.3561708818325,59.7079337570232
DOM,2010,98.1,5.87493178504912,22.7350961859087,68.891880322439,3.38320513554667,5666.45633430206,31.4,27.2729956898842,60.1184532953709
DOM,2011,97.9,5.4136207001604,22.9374372388722,69.5538462312631,3.79217588020774,5773.57403459156,38.0,27.543253721519,60.705409096801
DOM,2012,97.9,5.13892705786417,22.5374088267045,69.7010195080925,5.64036946601582,5860.29893321013,42.32,27.3630347889582,61.2165323555741
DOM,2013,98.4,4.99410588425629,23.4371404845689,71.6049118668822,2.55757225532805,6075.03399972737,45.9,28.042816852784,60.4379125336437
DOM,2014,98.5,4.83780303264764,25.2661648516991,70.8017143140267,3.55938801753347,6430.27811051339,49.58,28.3860007406051,60.4426676510354
DOM,2015,98.6,5.05883234424627,26.0392720542651,71.1527249808892,3.13851060913817,6800.95309395474,54.2158,26.9345632876959,61.0297558973097
DOM,2016,98.9,5.02704510564373,26.9063969746819,71.2596679288126,3.33024928523507,7177.75376475488,63.8709,25.8795514870557,62.0130672048251
DOM,2017,100.0,4.83760934052653,27.5827678514226,70.2184572837292,4.55025610026855,7379.39978067137,67.5712,25.7840049829017,62.1317869930781
DOM,2018,98.9,4.57147323875274,27.3911536580126,70.312652999912,3.22902365102652,7818.70593240469,74.822,26.9196437003489,61.067519765139
DOM,2019,99.0,4.32511956961036,28.0978072005075,71.6539146664975,3.17366550445317,8117.04639185786,79.7155,27.3564369481505,60.9652850214225
DOM,2020,100.0,4.52252840237889,30.6276284346111,71.5693231071999,3.13265976088131,7395.8734262396,81.6173,28.8243175766758,60.0654313134599
DOM,2021,98.1,4.21567590284055,27.7700298032382,71.7397350648633,3.53154938314388,8344.90510312395,85.243,30.8689593199686,57.806877007564
DOM,2022,98.1,4.15371984188711,27.965465423142,72.770944746094,3.56897098132173,8698.13592094395,81.5127,30.8255427451738,58.3198656685618
DOM,2023,99.6,4.29425303998525,30.8419895792968,73.4365338131703,3.94375586800192,8809.96335385949,84.6161,29.3086832346831,59.5911487632596
DOM,2024,,4.45398448187972,31.920114353993,73.7499423191835,3.6013993607877,9168.45418897141,91.0022,28.724388436827,59.8121925635257
DZA,2004,98.6,7.72217403415641,10.2103283916163,51.8749861539072,0.962586875552012,4066.28204806495,4.63448,44.9814633218361,41.318485873096
DZA,2005,98.6,6.5592713699842,11.5002886298427,52.7471480126678,1.07990333031143,4223.60252133943,5.84394,48.5068360058496,39.5234001714181
DZA,2006,98.7,6.36600271426263,11.5208153731445,53.7389001163239,1.49572335207526,4279.61547120827,7.37598,50.8913842012469,38.3695971271538
DZA,2007,98.7,6.32601878401142,12.3058156265958,54.7655015256435,1.1838181536619,4339.25055772831,9.45119,50.3717168823853,39.7143271260495
DZA,2008,99.3,5.54975092049628,12.1301917581652,55.7369182407433,1.46277344571787,4367.56538017541,10.18,51.6161712058703,39.5735544641773
DZA,2009,98.8,8.01121741497815,14.8475768615457,56.8663162782856,1.82742164668261,4336.10054052949,11.23,42.0128802106709,46.1374615012615
DZA,2010,98.9,7.53171561491377,13.790133198986,57.6166272790117,1.29390467487817,4456.6102741643,12.5,45.2431946364671,43.6024032576579
DZA,2011,99.0,7.08352512171367,12.5651064123385,58.3706549813845,1.17767329101171,4501.3543013352,14.9,44.9869856015855,44.6513051761826
DZA,2012,98.8,8.02697167412095,12.9086438651722,59.0534872447277,0.660551953898791,4518.43978956464,18.2,43.1950549091774,44.9114940485958
DZA,2013,99.2,9.12007464194984,15.0652748989807,59.6928527590247,0.736559065111634,4543.23444006767,22.5,39.7438543670176,46.7933663667477
DZA,2014,99.3,9.40707440856373,16.4216636360138,59.5848214456533,0.628688968391006,4634.10149179952,29.5,38.5614138325673,47.9036022305248
DZA,2015,99.4,10.5327896965018,19.2203451351034,60.0078982463763,-0.286832290676438,4685.05902729002,38.2,32.7565009315894,52.1103711658838
DZA,2016,99.4,11.0683130545794,20.2524548230485,60.1185685728887,0.906300705997455,4768.73140081027,42.9455,32.205164049828,52.3939905220294
DZA,2017,99.5,11.0318809304784,21.8603855833638,58.8561891418821,0.647902696344894,4742.90075532529,47.6911,33.4766949498416,51.2221393515536
DZA,2018,99.6,11.2438301354995,22.387148870126,58.75502744623,0.753576088552125,4717.0035885361,49.0385,35.3432586054084,49.4261444653673
DZA,2019,99.5,11.4791798857164,22.9128695368994,58.777382998983,0.713947308015691,4672.66408678635,55.7907,33.5743211841578,50.4800694011749
DZA,2020,99.7,12.8341693887186,26.1172134194462,58.2761950622328,0.693816014772836,4363.68533767783,63.4727,30.0235803787213,52.8041887035021
DZA,2021,99.8,11.2354345605089,22.659990400839,58.2198528489355,0.466728479682941,4456.74687637774,72.2124,36.3214812457704,48.4879581553143
DZA,2022,100.0,10.6470638553472,18.2397846012834,58.0537400485733,0.107187812155079,4544.46688060372,74.8319,43.0521306240802,42.7463000437695
DZA,2023,100.0,13.3692450434856,18.846702518083,58.1913415748377,0.489819143410423,4660.40545687895,76.9081,37.5476547378243,45.5476795606292
DZA,2024,,13.9597061505767,19.0340776687974,58.2133758619657,0.455370730483787,4765.72900168387,,36.1956789537864,46.7949847002474
EAP,2004,93.2660680387975,12.9536983869208,110.754901784507,32.2709212137079,3.07262348271581,2835.24719161171,,44.1448119131642,43.0970180621137
EAP,2005,92.8453003628586,11.8122099317192,104.657909453689,32.8324587477991,4.12244474891044,3095.23156174672,8.3,45.1086466513726,43.1030067066612
EAP,2006,94.0414555134156,11.0512287674067,102.321901380114,33.7531720683569,4.04278569952864,3410.6740869072,10.1,45.5815165942985,43.330414226962
EAP,2007,94.0513892360771,10.8694877538081,100.242752701803,34.0775612072058,4.04810364306106,3805.17838200242,14.3,45.0174495670723,44.0729048547298
EAP,2008,94.6719310490636,10.9561579927583,96.9070736288032,34.7584500201196,3.49530221998268,4102.12956719619,19.2,45.2187045216172,43.7473719214296
EAP,2009,94.4276339127764,10.5094097721063,109.551547037997,35.5815131917881,2.37285319290618,4397.68279304561,23.7,44.2473368542596,45.1787676789801
EAP,2010,95.0553706554353,10.1975256492388,109.866884489333,36.0863431051804,3.73126352278817,4797.24821906567,28.9,44.2135666803346,45.0745754072153
EAP,2011,95.5816815305151,10.0929434104252,108.703224217931,36.9745145965124,3.45329540589139,5168.48039467882,32.3,44.407435293865,45.0683326700005
EAP,2012,95.7951654492221,9.88587924415657,114.553129059516,37.3525916734012,2.79558314804067,5511.82607552871,35.7,43.5394059061259,46.1613737702065
EAP,2013,96.0928535168264,9.61477690185887,120.356065921514,39.2475964791959,3.005606781911,5864.64068313952,38.2,42.4277987793817,47.5418623356681
EAP,2014,96.2740993565598,9.25058121137672,126.037722133811,40.9292596352861,2.53711668279628,6225.65318734608,40.6,41.5242462880759,48.8183482373092
EAP,2015,96.6218250728069,8.90602675144432,137.353912922117,42.4219053395499,2.26099397166296,6589.77076427462,43.5,39.4966443487951,51.1606182452437
EAP,2016,96.7165341917277,8.62209317549261,139.946300814889,43.1177448983783,1.59200770245069,6966.47191689918,49.6,38.3761567102292,52.5110930513767
EAP,2017,97.4453072983769,8.08616891121846,139.204295297604,43.5874574836679,1.58763289227537,7374.82622244547,53.9,38.6886137427269,52.714801039937
EAP,2018,97.4123829747175,7.61395188703277,142.608459027412,44.1724329882583,1.84236415132526,7806.58513374745,59.1,38.6296835864233,53.2620921982949
EAP,2019,97.650096061791,7.66612787248709,148.207438863858,44.8425750356599,1.49204425101988,8220.71036562155,64.0,37.5151599065249,54.3079809895165
EAP,2020,97.5651849682476,8.23883087078931,164.315190416334,45.3671710336408,1.7036034307096,8293.69666986026,72.2,36.6827044985204,54.6229297749791
EAP,2021,97.9599209910295,7.78065032198341,161.240024917114,45.7081966356023,2.06362919027047,8905.88464694349,77.6,37.9195791718088,53.8600950634035
EAP,2022,98.0273720891056,7.78071122818702,166.775311047612,45.3431885785627,1.29383496230672,9200.23508783493,81.6,37.9192668938292,53.805154975469
EAP,2023,98.2376383007189,7.56561603757774,173.875120380215,46.2014177250231,0.594061160824791,9665.75975299647,84.2,36.7587748514551,55.1646300938583
EAP,2024,,7.47924991372343,178.02186941576,46.6195086807058,0.503179742390226,10128.2890911466,86.1,36.4067585951681,55.5949652480887
EAR,2004,71.1114199587976,10.0142936084363,32.9041792044031,35.2701985795278,1.51556427923451,2312.5110972536,,35.0450922566118,54.7547024730808
EAR,2005,72.7507806716199,9.5966864045753,34.9299400855286,35.5779310299796,2.10432420182064,2409.7524782084,,36.3205303112042,54.0715712091341
EAR,2006,73.7999828808332,9.28126709520582,37.3147402439113,36.1298785956201,2.54018445800833,2515.60216032263,,37.4544160282473,53.4663984916638
EAR,2007,75.6550383386468,9.54745101891804,39.047407157954,36.4997628407401,2.65693327614947,2617.61581534939,,37.1290679536991,53.5194424537064
EAR,2008,77.4007795197428,9.41810355163714,36.958724759837,36.8154070547197,2.70200452716778,2666.11094569761,,38.460712106263,53.0714729349307
EAR,2009,78.2884199644018,10.3110776326177,38.3066052964337,37.3076207905271,1.87196555413297,2641.46036980411,,35.1421080590432,55.1667195581361
EAR,2010,79.3901895116688,10.378100273426,39.4820081711596,37.627883607489,1.86415801387002,2766.88281699468,,35.7815608143166,53.8843422873611
EAR,2011,81.1499828644284,10.1279141992918,39.8317020139656,38.2412433265795,1.86142718681986,2859.22240884783,,36.6961238836623,53.3060942398738
EAR,2012,82.0524632421742,9.89007005162801,40.7227297013258,38.9100774714198,1.73958506935127,2935.95209151149,,36.3771682038298,53.6999197097307
EAR,2013,83.7993125754694,10.0880061416666,42.1021037851085,39.4338660085644,2.0656901605081,3010.1988692938,,35.6358900069927,54.9836482569485
EAR,2014,84.7520088398511,10.304557324509,43.6901306964184,39.9580193903974,1.73248564839681,3087.28170907983,,34.8260901559493,55.8421509225114
EAR,2015,86.8271544642577,10.5948337484177,45.681716623232,40.7108021874196,2.1176064823695,3174.36962020929,,32.4358048630215,58.0989695881577
EAR,2016,88.3494481253503,10.8469942860176,46.0381108527846,41.4657338992315,2.05469058999148,3261.99599812662,,31.947989808737,58.1840646212486
EAR,2017,90.5086728796454,10.7170908608682,45.5954539957506,42.1817518377007,1.89354787125253,3365.65570800726,,32.5172839307576,57.8458525475376
EAR,2018,91.9927109222765,10.4068347929636,47.173390079826,43.0006967948639,2.01965603795388,3444.80737958553,,33.5732212487743,57.384945146136
EAR,2019,92.7976553013368,10.8107690863619,45.6598913128773,43.6372378448562,1.83763149693892,3480.18904220698,,32.5854853967625,58.464149963253
EAR,2020,93.4557810564296,12.0261680289765,48.7611687614105,42.0783881531641,1.83078999616362,3290.1946903817,,31.5060348626974,58.487092485683
EAR,2021,95.2423338887017,11.3926045443454,45.8197285277608,42.2103991280772,2.19689554052297,3500.20998909915,,33.6592032549588,56.5965255731834
EAR,2022,95.1575744950744,10.8304142359088,,42.240539023977,1.98212051380416,3669.67144770881,,35.0333114712033,55.8428892008613
EAR,2023,95.7044381043822,10.7059295734725,,42.4868828619351,1.56933330002134,3793.52187314813,,33.7010194364235,56.8905090899996
EAR,2024,,10.8126207052043,,43.0355884818434,1.7333115442644,3887.67750781635,,32.4003843575144,57.8036029225153
EAS,2004,93.9563207271355,4.74608727610374,142.729439257813,35.8908836176745,2.02600677639416,5869.9841240498,,33.5666045524572,60.2782841726766
EAS,2005,93.575146301846,4.59178564039956,139.378415885766,36.4536890292824,1.80583717718681,6173.52773117604,14.7,34.1271876721872,59.8486963437722
EAS,2006,94.6471577043933,4.74064286722413,135.853743557748,37.2976946635727,2.59554355224605,6524.30999120138,16.6,34.8386768802455,58.7878060388434
EAS,2007,94.6545403732641,5.05883244444847,129.707731112795,37.6163498589815,3.18820814716927,6959.65968932647,20.8,35.2488758702688,57.983068684518
EAS,2008,95.2110838673573,5.43240669014947,127.38673426154,38.2629998041567,2.70283649431847,7213.51487084263,25.2,35.4218211158598,57.5626717936698
EAS,2009,94.9833280630479,5.4583332819773,134.093301543572,39.0228471020563,1.95112667503583,7350.03477529475,29.5,34.8812037407776,58.3704501960771
EAS,2010,95.5468324754052,5.49976408256797,129.977623603605,39.5045890586897,2.88825299244937,7855.36234558956,34.2,35.6584191427883,57.2700863765782
EAS,2011,96.0189473952987,5.67425322064661,128.14734125053,40.3320959149131,2.80928485561468,8223.35669138572,37.3,35.7021564366644,56.9914649215757
EAS,2012,96.2092457835614,5.75563576939458,130.245131092241,40.6994504223595,2.41871431290293,8581.48213952296,40.4,35.5253620649796,57.1206696306885
EAS,2013,96.4756466990083,6.01213807657362,132.602629957151,42.4468933467233,2.73216677558612,8962.78821401788,43.2,35.6725373092568,56.69003236586
EAS,2014,96.6375595761929,5.97034977243039,136.113495401562,43.9948280202982,2.82453946243175,9321.66592840668,45.5,35.8037390534085,56.5906239129943
EAS,2015,96.9500599621312,5.97538328174603,142.499480412204,45.3830004047856,2.77110071754127,9691.70576095155,48.3,35.0997240379964,57.3240511752184
EAS,2016,97.0343965831866,5.753005909813,145.418061235561,46.0692830854019,2.29307115755199,10071.8615358636,53.9,34.3088280843799,58.3754600496169
EAS,2017,97.6915359289014,5.54675614700343,145.660116144626,46.5283433572732,2.27720058599498,10507.3446728598,57.8,34.7819980816094,58.0546118038228
EAS,2018,97.66096406877,5.31657929359943,147.530585915088,47.0885998929594,2.24348723860854,10945.0220958063,62.5,34.9284460779112,58.1643426769173
EAS,2019,97.8752477120245,5.37659998596406,153.50717254213,47.7586923888732,1.94531409712355,11328.7206349245,67.1,34.1907056654118,58.9067845580431
EAS,2020,97.7976042617313,5.79884482469789,169.212977424392,48.2687163853332,2.16066592300221,11276.053700591,73.9,33.8677695698849,58.8866112287289
EAS,2021,98.1534049450822,5.67724592941453,166.845880232813,48.554740320802,2.61053342958239,11962.7375119887,78.8,34.9599660546561,57.8760511291959
EAS,2022,98.2139059282726,5.79463585842321,169.928280184753,48.2858143978562,2.29765959846425,12298.2762533191,82.4,34.9268472299649,57.7507856727598
EAS,2023,98.4044624957692,5.63953651977272,174.087256384638,49.0736724935395,1.4972105803852,12789.571638276,84.9,34.1396972073806,58.7192633318702
EAS,2024,,5.59682081209811,177.145023533088,49.5137472823256,1.53118755974342,13252.7558734185,86.6,34.1703069706237,59.7384648383186
ECA,2004,99.1355245420636,10.0467677595998,,48.0560723434196,3.01725622528744,3949.57993189741,,27.1622388757394,51.1895918128263
ECA,2005,99.2594569491161,9.51873750706302,,48.8099278992836,3.64070708641285,4268.51101428285,8.9,27.8931248730015,50.8031063911643
ECA,2006,99.2193080062367,8.3993819850228,,49.3840344135161,4.85258639065983,4598.69648089427,11.6,29.142159925849,50.8323197316003
ECA,2007,99.3389908321698,7.75304359706211,,49.7924989941678,5.51654143753482,4915.72250440104,16.3,29.4605807067437,51.9556302744278
ECA,2008,99.3776072797545,7.60117802472286,42.2562780064031,50.0148610701717,4.84477027224777,5034.07810862034,20.6,30.044621562689,51.7192269299145
ECA,2009,99.4485621601137,8.13914375254926,43.7402307124839,51.0478228138783,3.95121498303451,4821.30871859383,25.0,28.0011670246245,53.6955644906756
ECA,2010,99.6086224547018,8.94166719005801,47.7239494868683,50.8277980340941,2.89790738824316,5123.22527224197,30.1,28.5042890869152,51.7583546259708
ECA,2011,99.6174754229201,8.64695145171495,49.9677876978155,50.7550265266265,3.92070630225217,5504.86405202366,34.9,29.9149818968078,50.0970238576499
ECA,2012,99.6946321116735,8.25702496199668,51.0998122918411,51.2682790488875,3.14957808667149,5682.17981048522,39.4,29.7103938830857,50.9912659248462
ECA,2013,99.728652515568,7.76023867803137,54.8241866171631,51.7615351044039,2.42598797643244,6000.41396490137,43.2,29.7242220838463,51.2535681404313
ECA,2014,99.7847724120663,7.97066571939136,56.5991612339538,52.0904713495558,2.31291860498977,6136.90314013433,48.6,29.9466013502127,51.3403028418676
ECA,2015,99.7676589877916,8.50627730625609,54.6959668792367,53.1299554293264,2.92794916600683,6291.45594655745,51.9,28.6939288375661,51.9349465866049
ECA,2016,99.8659600305289,8.27438850029128,55.6382055509797,53.7935053641794,3.6212267135034,6409.4471148702,56.2,28.8083479859015,51.7968263026703
ECA,2017,99.9182925529991,7.65131431815789,54.3195384506702,54.188247670037,2.38209054337168,6736.23791731628,60.6,29.4365610536586,52.0391182831764
ECA,2018,99.9420709286303,7.35448287199092,50.7483702672726,54.7126502627857,2.19397428895673,6930.30071694301,65.8,29.8933105482595,52.2612636500775
ECA,2019,99.9657744725899,7.6119783527836,48.579148921751,55.4525156704777,2.37208541515107,7046.99611203784,70.3,28.5291922951444,53.7145942837837
ECA,2020,99.9774302018769,8.0721594735132,55.401942544369,55.2544805904586,1.83568040099933,7016.36291211506,74.5,28.297872975987,53.263221725417
ECA,2021,99.9616464835516,7.52775235377456,51.5687468764659,55.2494562901699,2.32697829395279,7621.34511041877,79.1,30.4816625940864,51.6771178629159
ECA,2022,99.9915875475848,7.65455761177535,42.6721231360911,54.6742869735513,1.83130761906165,7898.44899906048,82.0,30.8625051524798,51.5980178943879
ECA,2023,100.0,7.05502363588276,40.4602948559089,55.4825110089937,1.85921731785638,8356.07726564962,84.6,28.3757493987019,54.0843038241587
ECA,2024,,6.56527607843324,39.8314663226256,55.8325603969644,1.56254971259269,8634.68709000162,85.8,26.6498664572621,56.2544636961472
ECS,2004,99.2390073501008,2.20246124245058,95.2089019898087,61.1725764876525,2.80596930072889,19978.690365054,,24.0858766323004,63.4114836995138
ECS,2005,99.2799004349739,2.02341537177686,99.0456804113068,61.6835786266113,6.09335684659279,20464.4783927706,34.7,24.2457855517087,63.1935293315746
ECS,2006,99.3013594788162,1.92926794065637,102.822553404562,62.1201299762242,7.08744192875407,21196.6642243836,38.0,24.5523807580814,62.7813140608574
ECS,2007,99.3630803564705,1.96359265929034,107.477146734452,62.5512828831111,8.87348411093904,21916.84687082,43.6,24.5174934375735,62.7970836644216
ECS,2008,99.4080961406283,1.99315316083226,107.028517509986,63.2209792965126,5.32803714901987,22052.0918924998,48.1,24.6175377205364,62.9323163569758
ECS,2009,99.4661685766657,1.90366385570805,110.20113866424,64.4675746716665,3.72356806572289,20991.3574844148,52.7,22.9576663325552,65.1430235750221
ECS,2010,99.6654425126626,2.06576607362,106.432635200994,64.6911544662801,3.27367039656408,21465.351630475,57.0,23.3690559120446,64.1232406735217
ECS,2011,99.6639027646677,2.13488134453787,102.519202827151,64.9815882855782,4.69354108314057,21915.6417726438,60.2,23.6455019525291,63.5142118613246
ECS,2012,99.8281916228155,2.11140955757327,100.206306880192,65.2305078847203,3.67096172206311,21898.7575895315,63.8,23.5131279105113,63.6635419814154
ECS,2013,99.8495213726873,2.12532241659588,97.4883517008315,65.6760207821895,3.21100226135947,22004.7529248863,66.1,23.1812919904945,63.9668589709579
ECS,2014,99.8761371074327,2.12141008324299,95.0737712877678,65.9833090225513,2.61142116306276,22338.7450304311,68.9,22.8995799429898,64.2354086915096
ECS,2015,99.1677802593579,2.09180962357389,93.9123843440637,66.4624963673751,5.60119729375267,22702.8228380066,69.9,22.9012908182227,64.490846890964
ECS,2016,99.8289902167753,2.03590121272744,93.2938491387704,66.818454881048,6.57687268501216,23032.6152966065,72.3,22.717116670962,64.6428648601752
ECS,2017,99.9641487037409,2.05810293950739,89.0592364749361,67.0860259743153,4.24345149933817,23622.7656806191,74.5,22.9716457473858,64.3776524001044
ECS,2018,99.9707833919463,1.93099655635814,88.1131018682077,67.3571331107608,-0.764657396516587,24037.6040282064,78.1,23.1689483763275,64.2695466423298
ECS,2019,99.9534523781205,1.96452324614547,87.1539272278066,67.6387913701824,2.93506102615368,24389.8062444924,80.3,22.9839464670511,64.5365361289043
ECS,2020,99.9760274293182,2.04194835684962,95.8720750863189,67.7884619127875,0.439273082852027,23034.1354718301,83.4,22.5652263092597,65.2440368273261
ECS,2021,99.9881931172392,1.98083484099795,90.5971226660742,67.8804176431195,2.6616061090787,24581.3075426451,86.3,23.1876147469927,64.3639368097706
ECS,2022,99.9977315530878,2.10500682035284,87.4789477013255,68.5530514609759,1.19277708323663,25418.8606318264,87.9,24.1726367014579,63.9636432065836
ECS,2023,100.0,2.01179433771974,81.8248517260353,69.1095672744042,-1.2174902501901,25669.8654521598,89.6,23.8052050319667,64.774229844005
ECS,2024,,1.97080249580781,79.730991865869,69.3731734459095,0.610582269259354,25973.9053281236,90.9,22.9337441546898,65.3643363776306
ECU,2004,94.8,7.96891951563388,20.5413980220229,50.9855494371993,2.37801066697343,4430.23717984188,4.83444,29.6637383769892,55.5666641577838
ECU,2005,95.8,7.72632554619423,21.9843010481258,51.4430831005581,1.22499487397379,4589.32849203452,5.99426,32.1244730702211,54.4341944825683
ECU,2006,96.3,7.71967865189029,22.3312165490477,51.7556122867384,0.594056305145447,4706.98056823816,7.2,34.7933483797009,52.4424149459359
ECU,2007,96.8,7.64839421670263,23.3804598593846,52.8737530919095,0.388921736574003,4715.30359842555,10.8,35.4352292862054,51.9074780749157
ECU,2008,97.2,7.3493757008365,23.9648755618427,53.2794438869723,1.7294958127597,4939.90215021789,18.8,38.9201614839835,50.1895274209096
ECU,2009,96.5,8.61225542007853,24.8896332211154,52.6565234774901,0.513570185696715,4909.33681705683,24.6,31.0916213331503,54.7057842337508
