economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
IMN,78792.0,79516.0,80294.0,81147.0,82029.0,82939.0,83873.0,84382.0,84335.0,84141.0,83892.0,83593.0,83466.0,83609.0,83805.0,83957.0,84064.0,84106.0,84132.0,84165.0,84160.0
IND,1135991513.0,1154676322.0,1172878890.0,1190676021.0,1207930964.0,1225524753.0,1243481564.0,1261224954.0,1278674502.0,1295829511.0,1312277191.0,1328024498.0,1343944296.0,1359657400.0,1374659064.0,1389030312.0,1402617695.0,1414203896.0,1425423212.0,1438069596.0,1450935791.0
INX,,,,,,,,,,,,,,,,,,,,,
IRL,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4762722.0,4827445.0,4898022.0,4976456.0,5039747.0,5110585.0,5212836.0,5311538.0,5395790.0
IRN,70256316.0,71828455.0,73392747.0,74602648.0,75514204.0,76457825.0,77420842.0,78383598.0,79370580.0,80414686.0,81502045.0,82619362.0,83812228.0,85026754.0,86117998.0,87051648.0,87723443.0,88455488.0,89524246.0,90608707.0,91567738.0
IRQ,27577878.0,28407448.0,28616515.0,28391607.0,28971036.0,30058206.0,31045366.0,32161424.0,33654842.0,35281989.0,36550059.0,37560535.0,38469627.0,39337353.0,40265624.0,41192171.0,42116605.0,43071211.0,44070551.0,45074049.0,46042015.0
ISL,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,360563.0,366463.0,372520.0,382003.0,385663.0,386506.0
ISR,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0,9215100.0,9371400.0,9557500.0,9849000.0,9974400.0
ITA,57828179.0,58166682.0,58399861.0,58756247.0,59211181.0,59555454.0,59819407.0,60026841.0,60191247.0,60311613.0,60320707.0,60229605.0,60115223.0,60002252.0,60148658.0,59729081.0,59438851.0,59133173.0,59013667.0,58984216.0,58952704.0
JAM,2672225.0,2687066.0,2700968.0,2713800.0,2725635.0,2736995.0,2748568.0,2760494.0,2772430.0,2783687.0,2793749.0,2802534.0,2809915.0,2815764.0,2820097.0,2823271.0,2830739.0,2837682.0,2839144.0,2839786.0,2839175.0
JOR,5882061.0,6029587.0,6427371.0,6827227.0,6989866.0,7141753.0,7297043.0,7480424.0,7587127.0,7991809.0,8791710.0,9544729.0,10006367.0,10234226.0,10462306.0,10671891.0,10865228.0,11066356.0,11256263.0,11439213.0,11552876.0
JPN,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,127076000.0,126972000.0,126811000.0,126633000.0,126261000.0,125681593.0,125124989.0,124516650.0,123975371.0
KAZ,15850159.0,15968117.0,16103716.0,16257214.0,16426525.0,16619846.0,16836810.0,17066002.0,17306106.0,17556502.0,17816285.0,18084169.0,18363600.0,18651931.0,18932727.0,19209555.0,19482117.0,19743603.0,20034609.0,20330104.0,20592571.0
KEN,34713455.0,35796484.0,36904008.0,38036349.0,39206351.0,40408891.0,41598567.0,42758461.0,43888303.0,44986791.0,46051440.0,47088526.0,48139687.0,49197766.0,50207107.0,51202827.0,52217334.0,53219166.0,54252461.0,55339003.0,56432944.0
KGZ,5104713.0,5162640.0,5218373.0,5268385.0,5318729.0,5389643.0,5467059.0,5546587.0,5652076.0,5777150.0,5905848.0,6040036.0,6175338.0,6306696.0,6444079.0,6590211.0,6726596.0,6851224.0,6975220.0,7099750.0,7221868.0
KHM,13244731.0,13439202.0,13639028.0,13841770.0,14053479.0,14276810.0,14500726.0,14722584.0,14945085.0,15170208.0,15396772.0,15623251.0,15852803.0,16073372.0,16274522.0,16481304.0,16725474.0,16974305.0,17201724.0,17423880.0,17638801.0
KIR,96085.0,98035.0,100017.0,102068.0,104222.0,106467.0,108704.0,110647.0,112284.0,113838.0,115326.0,116815.0,118478.0,120275.0,122084.0,123921.0,126099.0,128377.0,130469.0,132530.0,134518.0
KNA,46315.0,46437.0,46569.0,46706.0,46835.0,46916.0,46846.0,46886.0,47033.0,47069.0,47089.0,47087.0,47075.0,47050.0,47008.0,46952.0,46870.0,46763.0,46709.0,46758.0,46843.0
KOR,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51585058.0,51764822.0,51836239.0,51769539.0,51672569.0,51712619.0,51751065.0
KWT,2157320.0,2236788.0,2364733.0,2507887.0,2651421.0,2795484.0,2943372.0,3132814.0,3337109.0,3507844.0,3665876.0,3834574.0,4004096.0,4154812.0,4323515.0,4442316.0,4400267.0,4360865.0,4589643.0,4853420.0,4897263.0
LAC,488032486.0,494006571.0,499910627.0,505793340.0,511659365.0,517459947.0,523147480.0,528822706.0,534503260.0,540118712.0,545661592.0,551075145.0,556440282.0,561957179.0,567711159.0,573311679.0,578091505.0,581884231.0,585648822.0,589889543.0,594158638.0
LAO,5781626.0,5869523.0,5963200.0,6056236.0,6148969.0,6241642.0,6334194.0,6426590.0,6518978.0,6611385.0,6703172.0,6801645.0,6908802.0,7018147.0,7128045.0,7237636.0,7346533.0,7453194.0,7559007.0,7664993.0,7769819.0
LBN,4599279.0,4671102.0,4751136.0,4844118.0,4925354.0,4992287.0,5041288.0,5096020.0,5235742.0,5743436.0,6346990.0,6472469.0,6323060.0,6160128.0,5984119.0,5794594.0,5702398.0,5718122.0,5744489.0,5773493.0,5805962.0
LBR,3156892.0,3301015.0,3490787.0,3669050.0,3821003.0,3943028.0,4058890.0,4221178.0,4373043.0,4470239.0,4564293.0,4659431.0,4755608.0,4848925.0,4944726.0,5043721.0,5149463.0,5259323.0,5373294.0,5493031.0,5612817.0
LBY,5736693.0,5858798.0,5980211.0,6104380.0,6235430.0,6366686.0,6497839.0,6343203.0,6179328.0,6304628.0,6427252.0,6531819.0,6632126.0,6738770.0,6849055.0,6951033.0,7045399.0,7135175.0,7223805.0,7305659.0,7381023.0
LCA,164239.0,165450.0,166639.0,167758.0,168808.0,169869.0,170906.0,171801.0,172587.0,173369.0,174138.0,174905.0,175646.0,176342.0,177017.0,177661.0,178250.0,178522.0,178781.0,179285.0,179744.0
LCN,548455563.0,555120780.0,561751999.0,568345245.0,574908733.0,581388129.0,587752505.0,594086829.0,600420316.0,606683307.0,612849401.0,618868462.0,624737786.0,630414986.0,635778081.0,640962372.0,645498186.0,649236072.0,653108120.0,657616517.0,662186388.0
LDC,742717957.0,760741611.0,779230030.0,797516000.0,816268129.0,835687108.0,855348118.0,875685078.0,896684951.0,918269633.0,940284138.0,962508256.0,985414939.0,1008993468.0,1033110314.0,1058013514.0,1083636132.0,1109175268.0,1134585604.0,1160824674.0,1187777591.0
LIC,361305645.0,371788197.0,383041001.0,394448347.0,405862712.0,417577386.0,429515596.0,441658754.0,453652889.0,465087882.0,476470767.0,488308267.0,501149314.0,514890519.0,529522043.0,544980983.0,560643073.0,576076618.0,591481496.0,607774703.0,624608098.0
LIE,34447.0,34753.0,35037.0,35262.0,35473.0,35742.0,36022.0,36312.0,36657.0,36984.0,37248.0,37494.0,37716.0,37962.0,38246.0,38563.0,38901.0,39182.0,39493.0,39846.0,40450.0
LKA,20087605.0,20216524.0,20352411.0,20492545.0,20629378.0,20756435.0,20879089.0,21009048.0,21169458.0,20585000.0,20778000.0,20970000.0,21209000.0,21453000.0,21670000.0,21803000.0,21919000.0,22156000.0,22181000.0,22037000.0,21916000.0
LMC,2295275996.0,2336911352.0,2378783316.0,2421545203.0,2464036877.0,2506795582.0,2550264612.0,2593815085.0,2637101332.0,2679816109.0,2723061855.0,2765011526.0,2806590212.0,2847931114.0,2888561818.0,2928617292.0,2968398856.0,3006243027.0,3043358377.0,3082002881.0,3120980912.0
LMY,5108183576.0,5181562375.0,5255157355.0,5328158709.0,5402245137.0,5477389130.0,5553257507.0,5630227189.0,5709148191.0,5787391504.0,5865202078.0,5941222744.0,6017111688.0,6093971714.0,6169658713.0,6243562839.0,6313913801.0,6378323939.0,6437946207.0,6498875200.0,6563501708.0
LSO,1971129.0,1953076.0,1945063.0,1953268.0,1966541.0,1980883.0,1996251.0,2014009.0,2034354.0,2056504.0,2080089.0,2104611.0,2130422.0,2157110.0,2183603.0,2209405.0,2235727.0,2261542.0,2286110.0,2311472.0,2337423.0
LTE,2099412663.0,2112603351.0,2126122277.0,2139958608.0,2153941306.0,2167303374.0,2179525352.0,2193171336.0,2209319631.0,2225005187.0,2241122152.0,2256126712.0,2270841806.0,2285870134.0,2298394042.0,2308878047.0,2316152451.0,2320127638.0,2323799591.0,2326296729.0,2328628339.0
LTU,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2989139.0,2961250.0,2937253.0,2911109.0,2877325.0,2842639.0,2819200.0,2811089.0,2810369.0,2808380.0,2831639.0,2871585.0,2888278.0
LUX,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,620001.0,630419.0,640064.0,653103.0,666430.0,677012.0
LVA,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,1913822.0,1900449.0,1884490.0,1879383.0,1883710.0,1866124.0
MAC,454700.0,473500.0,498900.0,520900.0,540700.0,535000.0,537000.0,549600.0,567900.0,591900.0,621700.0,642900.0,652500.0,648400.0,658900.0,672000.0,685400.0,682500.0,677300.0,678800.0,687000.0
MAF,33171.0,33928.0,34658.0,35337.0,35958.0,36502.0,36856.0,37069.0,37276.0,37419.0,37450.0,37369.0,37175.0,36837.0,36012.0,34267.0,31786.0,29961.0,28870.0,27515.0,26129.0
MAR,29953018.0,30358144.0,30771178.0,31186468.0,31606767.0,32030778.0,32467016.0,32912588.0,33355241.0,33787571.0,34204780.0,34607588.0,35023457.0,35446392.0,35839760.0,36210898.0,36584208.0,36954442.0,37329064.0,37712505.0,38081173.0
MCO,32307.0,32210.0,32057.0,31837.0,31836.0,32364.0,33163.0,33946.0,34711.0,35447.0,36128.0,36757.0,37276.0,37678.0,38154.0,38109.0,38050.0,38527.0,38931.0,38956.0,38631.0
MDA,2896023.0,2888985.0,2880967.0,2874299.0,2868833.0,2865213.0,2862354.0,2860699.0,2860324.0,2859558.0,2857815.0,2835978.0,2803186.0,2755189.0,2707203.0,2664224.0,2635130.0,2595809.0,2528654.0,2457783.0,2402306.0
MDG,18606608.0,19159707.0,19730909.0,20318583.0,20923840.0,21547280.0,22183340.0,22822300.0,23462438.0,24109290.0,24764348.0,25426702.0,26099952.0,26788375.0,27494926.0,28219554.0,28953556.0,29691083.0,30437261.0,31195932.0,31964956.0
MDV,301413.0,306429.0,313851.0,324479.0,336170.0,348275.0,360792.0,373674.0,386818.0,400070.0,413617.0,428154.0,443308.0,458287.0,473099.0,487731.0,502118.0,516154.0,524106.0,525994.0,527799.0
MEA,543086512.0,556210211.0,569898499.0,583743828.0,597799097.0,612128501.0,624828664.0,639053870.0,653273442.0,667464006.0,680716578.0,694232973.0,707023525.0,718887744.0,730362334.0,742714463.0,756405281.0,767578451.0,782349366.0,797801454.0,813146136.0
MEX,104394131.0,105811504.0,107253666.0,108774360.0,110374288.0,111999721.0,113623895.0,115243504.0,116818208.0,118343573.0,119784261.0,121072306.0,122251351.0,123400057.0,124573711.0,125762982.0,126799054.0,127648148.0,128613117.0,129739759.0,130861007.0
MHL,51791.0,51906.0,51992.0,52035.0,52030.0,52019.0,52044.0,51907.0,51419.0,50681.0,49796.0,48800.0,47709.0,46529.0,45285.0,44007.0,42706.0,41367.0,40077.0,38827.0,37548.0
MIC,4746877931.0,4809774178.0,4872116354.0,4933710362.0,4996382425.0,5059811744.0,5123741911.0,5188568435.0,5255495302.0,5322303622.0,5388731311.0,5452914477.0,5515962374.0,5579081195.0,5640136670.0,5698581856.0,5753270728.0,5802247321.0,5846464711.0,5891100497.0,5938893610.0
MKD,2016186.0,2005330.0,1994287.0,1982933.0,1971493.0,1958782.0,1946298.0,1937398.0,1929821.0,1922716.0,1917557.0,1912430.0,1906313.0,1898657.0,1889051.0,1876262.0,1856124.0,1837114.0,1831712.0,1827816.0,1824359.0
MLI,13102409.0,13538647.0,13990139.0,14457775.0,14940782.0,15435539.0,15945198.0,16469049.0,16957033.0,17459615.0,18020267.0,18593022.0,19191289.0,19813011.0,20442030.0,21068405.0,21713836.0,22388630.0,23072640.0,23769127.0,24478595.0
MLT,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,424810.0,433481.0,444220.0,454505.0,467106.0,483903.0,503912.0,515490.0,518150.0,531113.0,552747.0,568847.0
MMR,47068772.0,47438365.0,47785135.0,48125043.0,48390793.0,48660459.0,49024382.0,49419820.0,49837446.0,50262658.0,50681634.0,51089056.0,51495696.0,51894938.0,52272247.0,52640713.0,53016522.0,53387102.0,53756787.0,54133798.0,54500091.0
MNA,505618583.0,517240777.0,529158464.0,540838105.0,552681993.0,565038251.0,577396038.0,589646039.0,601566988.0,613151287.0,624564062.0,635352686.0,645837915.0,656767614.0,668447432.0,680490997.0,692532027.0,704458802.0,716508657.0,729077445.0,741690916.0
MNE,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620345.0,621418.0,622587.0,623744.0,624651.0,625353.0,625982.0,626438.0,626753.0,626590.0,625053.0,623591.0,623529.0,623525.0
MNG,2508412.0,2536407.0,2567168.0,2601850.0,2643201.0,2691115.0,2738622.0,2786317.0,2839705.0,2899011.0,2963113.0,3026864.0,3088856.0,3148917.0,3208189.0,3267673.0,3327204.0,3383741.0,3433748.0,3481145.0,3524788.0
MNP,63938.0,62354.0,60682.0,58941.0,57150.0,55325.0,54091.0,53608.0,53234.0,52758.0,52178.0,51514.0,50773.0,49959.0,49077.0,48129.0,47528.0,46979.0,46078.0,45143.0,44278.0
MOZ,19840313.0,20304569.0,20787087.0,21287635.0,21819036.0,22391745.0,22999235.0,23649039.0,24337846.0,25051611.0,25788475.0,26547572.0,27337105.0,28166393.0,29018644.0,29884380.0,30783688.0,31707800.0,32656246.0,33635160.0,34631766.0
MRT,2868664.0,2939059.0,3013660.0,3093059.0,3183269.0,3284448.0,3390965.0,3502811.0,3619034.0,3734318.0,3848514.0,3965959.0,4086657.0,4210600.0,4337685.0,4467708.0,4600131.0,4734874.0,4875637.0,5022441.0,5169395.0
MUS,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258927.0,1261208.0,1262879.0,1263747.0,1264887.0,1265577.0,1265985.0,1266014.0,1266334.0,1262523.0,1248647.0,1245779.0
MWI,12500737.0,12840031.0,13198701.0,13576343.0,13976417.0,14395788.0,14826463.0,15265022.0,15709577.0,16161816.0,16621538.0,17085587.0,17557739.0,18039715.0,18528081.0,19025752.0,19533888.0,20047258.0,20568728.0,21104482.0,21655286.0
MYS,25256772.0,25836071.0,26417909.0,26998389.0,27570059.0,28124778.0,28655776.0,29162039.0,29662831.0,30174265.0,30696137.0,31232798.0,31789685.0,32355644.0,32910967.0,33440596.0,33889558.0,34282399.0,34695493.0,35126298.0,35557673.0
NAC,324806660.0,327822042.0,331013939.0,334183103.0,337404564.0,340465163.0,343447854.0,346242415.0,349116140.0,351870848.0,354755155.0,357583083.0,360527592.0,363217262.0,365666028.0,367908829.0,369670740.0,370404272.0,373018004.0,376954413.0,381464223.0
NAM,1942082.0,1966582.0,1991888.0,2018600.0,2047056.0,2077394.0,2109811.0,2146325.0,2194654.0,2252508.0,2312139.0,2374300.0,2439213.0,2506853.0,2577327.0,2650494.0,2728762.0,2810548.0,2889662.0,2963095.0,3030131.0
NCL,240852.0,244381.0,247547.0,250725.0,253825.0,257250.0,261582.0,266543.0,271633.0,276822.0,281224.0,283168.0,283423.0,283546.0,283541.0,283606.0,284176.0,285214.0,287123.0,289870.0,292639.0
NER,13265836.0,13756192.0,14268581.0,14803610.0,15361915.0,15943675.0,16548835.0,17176283.0,17836769.0,18519898.0,19215909.0,19939498.0,20685753.0,21435446.0,22188069.0,22947757.0,23717613.0,24502140.0,25311973.0,26159867.0,27032412.0
NGA,141057045.0,145017253.0,149077334.0,153267261.0,157595014.0,162049464.0,166642886.0,171379598.0,176200625.0,181049443.0,185896915.0,190671878.0,195443700.0,200254579.0,204938755.0,209485641.0,213996181.0,218529286.0,223150896.0,227882945.0,232679478.0
NIC,5272912.0,5342105.0,5418855.0,5497243.0,5576593.0,5656601.0,5737450.0,5819051.0,5901287.0,5983845.0,6066492.0,6149417.0,6232666.0,6316231.0,6400080.0,6483657.0,6565267.0,6644741.0,6730654.0,6823613.0,6916140.0
NLD,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16615394.0,16693074.0,16754962.0,16804432.0,16865008.0,16939923.0,17030314.0,17131296.0,17231624.0,17344874.0,17441500.0,17533044.0,17700982.0,17877117.0,17993485.0
NOR,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4889252.0,4953088.0,5018573.0,5079623.0,5137232.0,5188607.0,5234519.0,5276968.0,5311916.0,5347896.0,5379475.0,5408320.0,5457127.0,5519601.0,5572279.0
NPL,26016656.0,26309458.0,26565425.0,26788492.0,26990037.0,27173035.0,27341952.0,27464494.0,27534915.0,27589996.0,27672370.0,27823629.0,27955462.0,28011258.0,28079689.0,28414064.0,28966574.0,29475010.0,29715436.0,29694614.0,29651054.0
NRU,10060.0,10049.0,10034.0,10020.0,10009.0,10016.0,10043.0,10098.0,10267.0,10517.0,10742.0,10954.0,11150.0,11324.0,11477.0,11587.0,11643.0,11709.0,11801.0,11875.0,11947.0
NZL,4087500.0,4133900.0,4184600.0,4223800.0,4259800.0,4302600.0,4350700.0,4384000.0,4408100.0,4442100.0,4516500.0,4609400.0,4714100.0,4813600.0,4900600.0,4970300.0,5072400.0,5084600.0,5081700.0,5200000.0,5287500.0
OED,1237896576.0,1246656490.0,1255746646.0,1264728255.0,1274711058.0,1283973216.0,1292701737.0,1299644689.0,1307733583.0,1315427979.0,1323459714.0,1331675197.0,1340142055.0,1348127258.0,1356470975.0,1364146219.0,1369310195.0,1371785073.0,1378565677.0,1387897706.0,1396877448.0
OMN,2404821.0,2459802.0,2514795.0,2570174.0,2626529.0,2684659.0,2757446.0,3076763.0,3547106.0,3833913.0,4002439.0,4184895.0,4390877.0,4537396.0,4597877.0,4591241.0,4522497.0,4500424.0,4730226.0,5049269.0,5281538.0
OSS,10371059.0,10479844.0,10601352.0,10730365.0,10862640.0,10989567.0,11112466.0,11226214.0,11346082.0,11466589.0,11591200.0,11722398.0,11851918.0,11989367.0,12135267.0,12281907.0,12417333.0,12541889.0,12699005.0,12822134.0,12931878.0
PAK,171286000.0,175453212.0,179682690.0,184493231.0,189499113.0,194376534.0,199239047.0,203746065.0,207667125.0,211073978.0,214264647.0,217290883.0,220138869.0,223273967.0,226928892.0,230800899.0,235001746.0,239477801.0,243700667.0,247504495.0,251269164.0
PAN,3251155.0,3313026.0,3375024.0,3437490.0,3500648.0,3564381.0,3628535.0,3693505.0,3759256.0,3825329.0,3892101.0,3960035.0,4029086.0,4098707.0,4167860.0,4234700.0,4293261.0,4345405.0,4400773.0,4458759.0,4515577.0
PER,27852190.0,28101180.0,28324491.0,28530699.0,28719041.0,28896811.0,29086019.0,29304086.0,29550366.0,29817919.0,30115826.0,30457600.0,30866494.0,31324637.0,31897584.0,32449303.0,32838579.0,33155882.0,33475438.0,33845617.0,34217848.0
PHL,86394504.0,88015962.0,89508986.0,91075184.0,92699095.0,94384250.0,96337125.0,98248614.0,100175512.0,102076336.0,103767130.0,105312992.0,106735719.0,108119693.0,109465287.0,110804683.0,112081264.0,113100950.0,113964338.0,114891199.0,115843670.0
PLW,19820.0,19819.0,19593.0,19302.0,19009.0,18709.0,18396.0,18078.0,17765.0,17648.0,17715.0,17770.0,17797.0,17812.0,17814.0,17798.0,17792.0,17783.0,17759.0,17727.0,17695.0
PNG,6328041.0,6535905.0,6747720.0,6963345.0,7183002.0,7406438.0,7633523.0,7859346.0,8081390.0,8302698.0,8523441.0,8743246.0,8961718.0,9178714.0,9394513.0,9609010.0,9815746.0,10012896.0,10203169.0,10389635.0,10576502.0
POL,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38042794.0,38063255.0,38063164.0,38040196.0,38011735.0,37986412.0,37970087.0,37974826.0,37974750.0,37965475.0,37515748.0,36981559.0,36821749.0,36687353.0,36559233.0
PRE,632445407.0,651320620.0,670229212.0,688722596.0,708796270.0,730293963.0,752046672.0,774567417.0,798002725.0,822138419.0,846420736.0,870587800.0,895239872.0,920568701.0,946317177.0,972302503.0,998624261.0,1024960313.0,1051201551.0,1078224044.0,1105951788.0
PRI,3826878.0,3821362.0,3805214.0,3782995.0,3760866.0,3740410.0,3724465.0,3693464.0,3661045.0,3631427.0,3585017.0,3535167.0,3480432.0,3410837.0,3290690.0,3302691.0,3281590.0,3262711.0,3220137.0,3203792.0,3203295.0
PRK,24254943.0,24396433.0,24524507.0,24646383.0,24764618.0,24878332.0,24987258.0,25097874.0,25211728.0,25329451.0,25451262.0,25575350.0,25698326.0,25817709.0,25931147.0,26037632.0,26136312.0,26232534.0,26328845.0,26418204.0,26498823.0
PRT,10483861.0,10503330.0,10522288.0,10542964.0,10558177.0,10568247.0,10573100.0,10557560.0,10514844.0,10457295.0,10401062.0,10358076.0,10325452.0,10300300.0,10283822.0,10286263.0,10297081.0,10361831.0,10434332.0,10578174.0,10694681.0
PRY,5388175.0,5448097.0,5505148.0,5559386.0,5613574.0,5671236.0,5737971.0,5814626.0,5897008.0,5982445.0,6069811.0,6159103.0,6249126.0,6338660.0,6427382.0,6515058.0,6603739.0,6684182.0,6760464.0,6844146.0,6929153.0
PSE,3236626.0,3320396.0,3406334.0,3494496.0,3591977.0,3689099.0,3786161.0,3882986.0,3979998.0,4076708.0,4173398.0,4270092.0,4367088.0,4454805.0,4569087.0,4685306.0,4803269.0,4922749.0,5043612.0,5165775.0,5289152.0
PSS,2145505.0,2170029.0,2194265.0,2218230.0,2240739.0,2262456.0,2289399.0,2320899.0,2351924.0,2382931.0,2414338.0,2445989.0,2477794.0,2509999.0,2542009.0,2568656.0,2595522.0,2625493.0,2656049.0,2689224.0,2722467.0
PST,1041890752.0,1047140108.0,1052866351.0,1059147302.0,1065603711.0,1071118156.0,1076208648.0,1079468050.0,1084193277.0,1088424167.0,1093025476.0,1097890139.0,1102966925.0,1107161559.0,1111377470.0,1114898817.0,1117007476.0,1116582773.0,1117394729.0,1121315547.0,1128377826.0
PYF,255654.0,259507.0,263223.0,266438.0,268379.0,269481.0,270580.0,271727.0,273084.0,274728.0,276387.0,277866.0,279178.0,280087.0,279815.0,279034.0,279209.0,279792.0,280378.0,281118.0,281807.0
QAT,773332.0,825408.0,972831.0,1208595.0,1426938.0,1608903.0,1616832.0,1624761.0,1722438.0,1916426.0,2151745.0,2344557.0,2477113.0,2545820.0,2580734.0,2638657.0,2794148.0,2504910.0,2657333.0,2656032.0,2857822.0
ROU,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815616.0,19702267.0,19588715.0,19473970.0,19371648.0,19265250.0,19122059.0,19048502.0,19061062.0,19051804.0
RUS,144067316.0,143518814.0,143049637.0,142805114.0,142742366.0,142785348.0,142849468.0,143018195.0,143378447.0,143805638.0,144237223.0,144640716.0,145015460.0,145293260.0,145398106.0,145453291.0,145245148.0,144746762.0,144236933.0,143826130.0,143533851.0
RWA,8816844.0,9054528.0,9299246.0,9549933.0,9804269.0,10060432.0,10317553.0,10573733.0,10829901.0,11093340.0,11364757.0,11640022.0,11919183.0,12202060.0,12487996.0,12776103.0,13065837.0,13355260.0,13651030.0,13954471.0,14256567.0
SAS,1325950587.0,1346886384.0,1367187349.0,1386949456.0,1406047164.0,1425370200.0,1444967010.0,1464372623.0,1483553073.0,1501661991.0,1519839246.0,1537370078.0,1555111864.0,1572520427.0,1589164714.0,1605412986.0,1621073417.0,1634785356.0,1648009565.0,1662580579.0,1677384532.0
SAU,19669480.0,20559890.0,21459144.0,22368313.0,23287877.0,24217654.0,23978487.0,25091867.0,26168861.0,27624004.0,28309273.0,29816382.0,30954198.0,30977355.0,30196281.0,30063799.0,31552510.0,30784383.0,32175224.0,33702731.0,35300280.0
SDN,30556637.0,31262444.0,31992435.0,32764135.0,33623980.0,34569113.0,35414399.0,36140806.0,36923178.0,37785849.0,38823318.0,40024431.0,41259892.0,42714306.0,44230596.0,45548175.0,46789231.0,48066924.0,49383346.0,50042791.0,50448963.0
SEN,10975704.0,11235472.0,11500094.0,11770344.0,12048959.0,12337389.0,12635413.0,12958897.0,13310495.0,13710849.0,14152102.0,14593331.0,15034521.0,15475002.0,15914498.0,16352922.0,16789219.0,17220867.0,17651103.0,18077573.0,18501984.0
SGP,4166664.0,4265762.0,4401365.0,4588599.0,4839396.0,4987573.0,5076732.0,5183688.0,5312437.0,5399162.0,5469724.0,5535002.0,5607283.0,5612253.0,5638676.0,5703569.0,5685807.0,5453566.0,5637022.0,5917648.0,6036860.0
SLB,474611.0,483080.0,491594.0,500156.0,508790.0,518141.0,532968.0,552945.0,573606.0,594945.0,616908.0,639415.0,662379.0,685672.0,709101.0,728147.0,744498.0,762591.0,781066.0,800005.0,819198.0
SLE,5355717.0,5501712.0,5624466.0,5749352.0,5894722.0,6055646.0,6222714.0,6387251.0,6551080.0,6714051.0,6876385.0,7037655.0,7205328.0,7379299.0,7554563.0,7731991.0,7912558.0,8094602.0,8276807.0,8460512.0,8642022.0
SLV,6004671.0,6005578.0,6002319.0,6009824.0,6029297.0,6048279.0,6068249.0,6090127.0,6113975.0,6138839.0,6162955.0,6183676.0,6200800.0,6213533.0,6219807.0,6222318.0,6234673.0,6255782.0,6280319.0,6309624.0,6338193.0
SMR,29457.0,29836.0,30184.0,31211.0,31662.0,33066.0,33270.0,32620.0,33469.0,33041.0,32655.0,32897.0,33101.0,33825.0,34522.0,34663.0,34770.0,34252.0,33755.0,33860.0,33977.0
SOM,10280998.0,10644228.0,10975502.0,11322582.0,11663084.0,11961201.0,12261756.0,12348830.0,12461160.0,12869594.0,13339491.0,13806963.0,14348740.0,14916629.0,15452487.0,16030971.0,16651191.0,17271431.0,17801897.0,18358615.0,19009151.0
SRB,7463157.0,7440769.0,7411569.0,7381579.0,7350222.0,7320807.0,7291436.0,7236519.0,7201497.0,7166553.0,7131787.0,7095383.0,7058322.0,7020858.0,6982604.0,6945235.0,6899126.0,6834326.0,6664449.0,6623183.0,6586476.0
SSA,682493463.0,701214785.0,720481278.0,740376633.0,761026248.0,782252358.0,804038373.0,826290715.0,849083240.0,872704206.0,896754068.0,921290560.0,946011305.0,971179323.0,997236086.0,1023480610.0,1049999318.0,1076774079.0,1103704408.0,1131078494.0,1158863843.0
SSD,7233041.0,7590143.0,7976526.0,8388788.0,8817647.0,9243556.0,9745953.0,10288109.0,10756240.0,11166275.0,11235073.0,11107561.0,10830102.0,10259154.0,10122977.0,10423384.0,10698467.0,10865780.0,11021177.0,11483374.0,11943408.0
